X,Y,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID
8.887891300000035,48.409352900000044,54,Dr. Dr. Rajab,dentist,dentist,,,,,,,,,,Hirschstraße,12,72145,Hirrlingen,,,,,,,,,,,,,no,,,,8cbd84e5-5f20-4944-83fe-9de0b234680e
12.163682200000039,50.752693700000066,55,Zahnarztpraxis Brosig,dentist,dentist,,Dr. med. dent. Bernhard Brosig + Sabine Brosig,,,,,,,,Am Markt,1,07980,Berga/Elster,,,,,,,,,,,,,,,,,50bf5230-5e4c-4a07-a707-e127047dd3e6
13.355486,52.548730400000068,56,Zahnzentrum Wedding,dentist,dentist,,,,,,,,,,Müllerstraße,34a,13353,Berlin,,Wedding,,,,,,,,,,,yes,,,,86e634a8-5337-4a3d-9072-2148e18b339c
6.624378,50.175491500000078,57,Dr. Dalewska,dentist,dentist,,,,,,,,,,Fischbachstraße,1,54574,Birresborn,,,,,,,,,,,,,,,,,11373315-04dc-47f7-9bd0-5db18752eb26
7.688085400000034,51.540788600000042,58,Reeke,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26abff58-f2f5-4976-a30b-391b5aea4fae
9.43556650000005,48.943235100000038,59,Zahnartpraxis Dr. Elvira Kirchner,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97eac5ea-286f-43f6-844f-59311fa09422
10.286656700000037,47.8085,60,Andrea & Klaus Illerhaus,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d996b9-eb3d-43fb-b77a-7d07f69647e0
7.273979700000041,49.747633800000074,61,Bühner,dentist,,,,,+49 6781 933011,,,,,,Tiefensteiner Straße,322,55743,Idar-Oberstein,,,,,,,,,,,,,no,,,,cdd78bdd-2c17-4617-8a7a-8e4187ceaf45
7.167774200000053,51.938324,62,"Kohl, Heers",dentist,,,,,,,,,,,Dülmener Straße,18,48653,Coesfeld,,,,,,,,,,,,,,,,,9d84198a-c278-4cf2-ad33-d0b2df3b53a1
6.4829,50.802186,63,,dentist,dentist,,,,,,,,,,Weierstraße,10,,Düren,,,,,,,,,,,,,,,,,6ab192a5-28bd-4d5c-b402-f4ae32376531
12.138946700000076,49.389158900000041,64,Dr. Klier,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35990304-19f1-4e40-a078-eb47526d1902
8.335487900000032,50.056969,65,Gabriele Schilling,dentist,dentist,,,,,http://www.zahnaerztin-schilling.de,,,,,Borsigstraße,7,65205,Wiesbaden,,,,,,,,,,,,,,,,,f284a9ee-0690-4ee1-be84-9a550e78a513
10.189390900000035,52.578606300000047,66,Dr. H. Klasen,dentist,dentist,dentist,Dr. Heinrich Klasen,,,,,,,,An der Schule,2,29342,Wienhausen,,,,,,,,,,,,,,,,,10d9e415-0668-4bb0-baf4-4286aa51c1eb
8.523467500000038,48.844776300000035,67,Zahnarztpraxis Nick,dentist,,,,,,,,,,,Otto-Hahn-Straße,3,75334,Straubenhardt,,,,,,,,,,,,,limited,,,,118a1e9a-dfd0-41bd-aca4-89180056a62c
8.589886900000067,48.848739700000067,68,Dr. Wolfgang Mühleisen,dentist,,,,,,,,,,,Bahnhofstraße,34,75305,Neuenbürg,,,,,,,,,,,,,,,,,616280b2-c57c-4f68-9e98-7cf2034dcecc
11.04155970000005,50.96509780000008,69,Zahnarzt Dr. Thiele,dentist,dentist,,Gemeinschaftspraxis Dr. Gisela Thiele und Kerstin Thiele,,,,,,,,Häßlerstraße,7,99096,Erfurt,,,,,,,,,,,,,,,,,bf7476bb-e063-4bc1-9849-93d80e7b5f4a
11.054554400000029,50.96544380000006,70,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335a2cef-bfaa-4983-8a55-42622d77038b
11.254899500000022,48.386978200000044,71,Dr. Traxl,dentist,dentist,,,,,,,,,,Bahnhofstraße,10,85250,Altomünster,,,,,,,,,,,,,,,,,57af2d00-2369-423b-b724-fef0d8c8ac76
11.220109400000069,49.578073,72,Praxis Dr. med. dent. Stephan Filler,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0b9d73c-d88c-4236-ac21-be894d5d9889
7.170057700000029,51.940474800000061,73,Rengers,dentist,,,,,,,,,,,Bahnhofstraße,50,48653,Coesfeld,,,,,,,,,,,,,,,,,48a19882-b0d6-4525-9e44-0b428f03886a
7.175597700000026,51.941899300000046,74,Zahnärzte Huesmann,dentist,,,,,,,,,,,Daruper Straße,13,48653,Coesfeld,,,,,,,,,,,,,,,,,7aa4b8f4-553f-4ce3-9e27-36776983cd99
7.168092600000023,51.941035900000031,75,Stüber,dentist,,,,,,,,,,,Mittelstraße,1,48653,Coesfeld,,,,,,,,,,,,,,,,,b74fb50b-3984-40c0-b0be-e1d8b1aafa3f
8.00101490000003,52.08145,76,"Wienczowski, Pelke",dentist,,,,,,,,,,,Parkring,9,49219,Glandorf,,,,,,,,,,,,,no,,,,9f380a03-a049-45ec-86bc-21418d6614b0
7.999529800000062,52.082809500000053,77,Wortmann,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,def42c1d-ea53-4bc0-9e0a-c580bd9789f9
13.18031540000004,52.50882560000008,78,A. Nejad,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,5dd600f7-8a1f-456a-967a-c6961ea8a327
8.45275920000006,48.059373400000027,79,Dr. Scott,dentist,dentist,,,,,,,,,,Vöhrenbacher Straße,13,78050,Villingen-Schwenningen,,Villingen,,,,,,,,,,,no,,,,314c5ffb-0b8a-43b2-b62f-dda7b994dfc9
12.008091,50.932264,80,Zahnärzte Dipl.-Stom. Dagmar Sell und Sigrid Mrosek,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,e1de20df-1dd0-4904-b928-2fc0be4d72d1
9.202078800000038,50.004420500000037,81,Dr. med. dent. Vieweg,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d89fb906-90f2-479d-a740-89f178d3a8e9
14.069151900000065,50.919299400000057,82,Zahnarztpraxis Herschel,dentist,dentist,,Jana Herschel,,+49 35021 68324,,,,,,Dresdner Straße,9,01824,Königstein,,,,,,,,,,,,,,,,,6d9e4078-90c9-4bab-a5cd-c35c06c87b39
12.151709500000038,48.270545200000072,83,Dr. Schäfer,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217da2ad-18f2-4df7-b0eb-27b81146966f
8.945768600000065,48.808182900000077,84,Zahhnarztpraxis Hjalmarsson,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902d3b1b-c90e-4aea-b028-fe5270aaf559
11.62442690000006,49.841671600000041,85,Dr. med. dent. Emil Rohmer,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2abcd9e6-677d-4a31-ad10-51550fed8b4c
7.501940500000046,53.310699900000031,86,von der Kaus,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c10f90-fdc2-4d99-9620-a238c9aea728
6.860026300000072,51.237050900000042,87,Praxis Dr. Adam,dentist,,,,,,,,,,,Neunzigstraße,1,40625,Düsseldorf,,,,,,,,,,,,,yes,,,,3680662d-6d43-472a-a0b3-49f723d97c4d
9.098552900000072,51.945894800000076,88,Dr. Enno Faridani,dentist,,,,,,,,,,,Kolberger Straße,6,32825,Blomberg,,,,,,,,,,,,,,,,,4b582990-e341-4301-bd29-ad9a12f58849
11.588366300000075,48.142281900000057,89,Dr. Knut Krützmann,dentist,dentist,,,,+49 89 226705,http://www.dr-kruetzmann.de,,,,,Wagmüllerstraße,21,80538,München,,,,,,,,,,,,,no,,,,61dc1c00-ff42-4400-adc7-8bce71c908e3
7.090894800000058,50.635929200000078,90,Zahnarztpraxis Jürgen Melzener,dentist,,,,,+49 228 9 32 30 03,,,,,,,,,,,,,,,,,,,,,,,,,,1108eebc-f1d7-49f4-a0a8-00750b46de1f
10.991073400000062,48.89238510000007,91,Zahnarztpraxis Dr. Korf,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1fedab-345c-4a62-bd4c-9684fc55c3eb
8.142173600000035,50.814644900000076,92,Hüllner Dipl.-med. Zahnarzt,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d94146-5a9d-4a61-861b-ed6d9015fb4d
13.483081500000026,48.587445100000082,93,Klier und Schweller,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079b8d0-39be-44d4-bad6-73598529c842
13.483962800000029,48.584886200000028,94,Bauer,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba14b0ae-748c-4da9-bb59-e2182dc9ba5d
13.45193,48.573051300000031,95,Resch & Eichinger,dentist,,,,,,,,,,,Grünaustraße,13,,,,,,,,,,,,,,,,,,,eb69f0ff-7d94-411f-af0d-5803706946e8
9.243025500000044,47.733591900000079,96,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,1e9eec71-fed7-4ce3-9679-5d36aad60e64
9.706528800000058,53.577851500000065,97,Kieferorthopädische Praxis Dr. Lars Hansen,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,3930ef8e-3434-4688-8885-507ba9fa30cb
9.839552500000025,48.301289100000076,98,Dr. Haselhofer,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08b71070-be03-4eb3-8ee9-4b9f45de0966
8.577977400000066,50.203132400000072,99,Fereshteh Omidbaksh,dentist,,,,,+49 6171 4500,http://dr-omidbakhsh.com/,,,,,Ackergasse,28,61440,Oberursel (Taunus),,,,,,,,,,,,,no,,,,b06a8774-b89b-436c-a190-fd67d8a1f708
11.668536800000027,48.067399500000079,100,"Dr. Walter Stabel, Dr. Andreas Stecher",dentist,,,,,+49 89 6092624,,,,,,Putzbrunner Straße,36,85521,Ottobrunn,,,,,,,,,,,,,,,,,5f1677dd-a8e9-4f8e-96b7-d1f8d9fa00d1
7.191093500000022,50.772647600000028,101,Dr. Bernd Wolff,dentist,,,,,,,,,,,Holzweg,202,53757,Sankt Augustin,,,,,,,,,,,,,,,,,ea3a3e31-5457-4d2a-b854-6bfeacddbd0e
9.428519400000027,53.459672900000044,102,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46597083-840a-4b75-b03c-0890f8246852
13.532975300000032,52.675365300000067,103,Dr. med. dent. Tim Lucke,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c4dd61-c710-445a-a2ba-5f242dd05b5a
8.110674200000062,48.667792500000076,104,Dr. Joachim Kowollik,dentist,,,,,,,,,,,Laufer Straße,8,,,,,,,,,,,,,,,no,,,,effddb9c-2cee-45eb-bba6-8c671b517792
8.42434430000003,48.098014300000045,105,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae2bf019-89f4-4246-8875-1fa9134f4f74
8.263649,50.102113,106,Dr. Kostric,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d3a33eb-5157-497f-9bee-c48a00e569a1
6.155040300000053,51.101626500000066,107,"Gemeinschaftspraxis Marohn-Stahl, Janßen",dentist,dentist,,,,,,,,,,Roermonder Straße,23,41849,Wassenberg,,Wassenberg,,,,,,,,,,,,,,,bf740b9f-f5df-40a5-9771-eabf4625e70d
9.427234700000042,52.430927600000075,108,,dentist,,,,,,,,,,,Neustädter Straße,7,31515,Wunstorf,,,,,,,,,,,,,,,,,fe7b4674-6c14-4bd2-ab40-bee196761450
6.904852300000073,51.141607700000066,109,Julija Lengle,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf1816f-0246-4701-9862-f48cb04dcbc1
8.988100900000063,48.524512300000026,110,Dr. med. dent. Johannes Wissner,dentist,dentist,,,,+49 7073 1313,,,,,,Jesinger Hauptstraße,132,72070,Tübingen,,Unterjesingen,,,,,,,,,,,,,,,a76a86e4-585e-4639-9f95-3c2c42317fb5
13.680215100000055,51.100456700000052,111,Dipl.-Stom. Antje Koch und Dr. med. dent. Matthias Koch,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79da6342-c0c2-4175-8201-054d45d89bbb
7.024007900000072,51.418898900000045,112,Marianne Gob,dentist,,,,,,,,,,,Heisinger Straße,10,45134,,,,,,,,,,,,,,,,,,e8a88d56-b574-402f-b23f-23526ffb9a58
7.024286700000062,51.419594700000061,113,Marcel Halbach,dentist,,,,,,,,,,,Heisinger Straße,1,45134,,,,,,,,,,,,,,no,,,,dfa657b1-a450-4a10-9bc3-2749a338db7e
10.040845500000046,50.951873600000056,114,Sander,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91837a4d-ae99-47da-b3a5-f3b8c946f2d3
9.442930400000023,50.625177700000052,115,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48284ed8-e96d-404e-8aea-7bfd6288ebc7
9.259885500000053,49.702745200000038,116,Dres. Mannherz & Kollegen,dentist,,,,,,,,,,,Hauptstraße,25,63897,Miltenberg,,,,,,,,,,,,,,,,,41203c0c-0edb-40cb-834a-cb867e165c10
11.744640200000049,51.796847300000081,117,Dr. med. dent. Johannes Peter Gather,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97ac2dfb-674f-4cdb-b89f-8639759f3e59
11.200326600000039,49.571989600000052,118,Dr. Schneider,dentist,,,,,,,,,,,Hersbrucker Straße,1,90542,Eckental,,,,,,,,,,,,,no,,,,b1b4091b-020a-470e-90d1-3ff5a625d54e
10.354377800000066,53.248158700000033,119,Dr. Krause,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f412f32-44e0-4aa9-b71c-21f849478786
6.981412400000067,51.44974510000003,120,Dr. Bergmann,dentist,,,,,,,,,,,Berzeliusstraße,1,45144,Essen,,,,,,,,,,,,,yes,,,,05627987-a07e-4486-a1f6-384764ac0778
13.027532500000063,52.392039,121,Dipl. Stom. Kirsten Spur,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,16af034b-28f5-49e6-8d46-15a1eb70d89b
13.027820600000041,52.388617500000066,122,Dr. Jan Franze,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,9e6d7210-d778-443d-b859-a4f39f511777
8.249299600000029,52.937948900000038,123,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,fb7428a4-4c25-4ab1-9a7c-071a69be1cf2
7.422548200000051,51.418555500000082,124,Dr. med. dent. Volker Bierhoff MSC,dentist,dentist,,Volker Bierhoff,,+49 2330 84101,http://www.dr-bierhoff-herdecke.de,,+49 2330 84103,,,,,,,,,,,,,,,,,,,,,,,0868fd55-cab2-4805-bc9e-239c27a9cee2
11.028733700000032,51.016853300000037,125,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724e0040-e914-4511-b4b0-73eebae0c382
11.575996,50.931982700000049,126,Michael Rothammel,dentist,dentist,,,,,,,,,,August-Bebel-Straße,,07743,Jena,,,,,,,,,,,,,,,,,802d4678-ab6a-45f3-9285-e0beab1347f9
7.169972400000063,51.94871130000007,127,Sprakel,dentist,,,Tahereh und Hartmut Sprakel,,,,,,,,Friedrich-Ebert-Straße,20,48653,Coesfeld,,,,,,,,,,,,,,,,,4e6b5d8d-875b-4e85-b8c8-f489def5b3d1
11.028305300000056,50.961804100000052,128,Dr. Schrader,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,1a1f8592-046d-4d2f-82ec-50853377b0f0
10.862026200000059,48.314247400000056,129,Dr. Schneider,dentist,,,,,,,,,,,Vogteistraße,3a,86199,Augsburg,,,,,,,,,,,,,,,,,d1eca514-f72d-4cb4-b94f-7968212fe262
13.875506200000075,51.245326900000066,130,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b2bed8-2746-45e1-ba80-ad634db69c0d
12.015606800000057,47.673040400000048,131,Dr. med. dent. Harald Pechtl,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2193922-0100-4b64-890a-5d2ecf0185dc
12.015481300000033,47.673038600000041,132,Kieferorthopädische Praxis Dr. Hans H. Hoffrogge,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025ddde-7582-42b4-8ec1-70d9bfdceed8
9.090535700000032,51.870209800000055,133,Dr. Düvel-Westphal,dentist,dentist,,,,,,,,,,Bahnhofsallee,12,32839,Steinheim,,,,,,,,,,,,,yes,,,,f470862e-92cd-407e-9d04-8036fec5c4b9
