X,Y,OBJECTID,amenity,name,operator,operator_type,brand,capacity,contact_phone,contact_website,contact_email,contact_fax,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,wikidata,wikipedia,ORIG_FID,GlobalID
9.99747654600003,48.40875995600004,1244,university,Technische Hochschule Ulm,,,,,,,,,,,,,,,,,,,,Q1622143,de:Technische Hochschule Ulm,20856,93f7171a-40f3-4321-9e6f-2e480c9b91a7
7.457003993000058,53.232491739000068,1245,university,Hochschule Emden/Leer Fachbereich Seefahrt,,,,,,,,,,Bergmannstraße,36,26789,Leer (Ostfriesland),,,,,,,,,20874,2722eaae-3e69-4584-a582-a49d38261275
13.873322700000074,51.010209750000058,1246,university,Julius Kühn-Institut,,,,,,,,,,Pillnitzer Platz,3a,01326,Dresden,,Pillnitz,,,,,,,21040,442cc896-bca5-4789-9c63-e957ca38aa18
13.284952485000076,52.452001822000057,1247,university,,,,,,,,,,,,,,,,,,,,,,,21186,72b2aaef-704a-4ff5-b52c-0ac648b4b06e
6.944865651000043,50.930759006000073,1248,university,Rheinische Fachhochschule e. V. - Weyerstraße,,,,,,,,,,,,,,,,,,,,,,21204,5195a15f-24f5-4662-8692-19598139480e
12.388596903000064,51.333394033000047,1249,university,Universität Leipzig - Institut für Meteorologie,Universität Leipzig,,,,,,,,,Stephanstraße,3,,Leipzig,,,,,,,,,21211,17281a41-b46f-4411-96be-87a81f39b024
6.786948702000075,51.428678271000081,1250,university,"Universität Duisburg-Essen, B-Bereich",,,,,,,,,,Bismarckstraße,90,47057,Duisburg,,,,,,,,,21215,0d48ad14-f1e1-4939-9b71-1e564bfd19fc
6.784320838000042,51.427678499000081,1251,university,"Universität Duisburg-Essen, B-Bereich",,,,,,,,,,Bismarckstraße,,47057,Duisburg,,,,,,,,,21217,316ff465-12dc-4eb1-802f-61af0316b566
11.096038760000056,49.448221378000028,1252,university,Technische Hochschule Nürnberg Georg Simon Ohm,,,,,,,,,,Bahnhofstraße,87,90402,Nürnberg,,,,,,,,,21223,04f5ff1a-d698-4c77-beeb-3750b1eb1f1e
6.797130735000053,51.432244304000051,1253,university,,,,,,,,,,,,,,,,,,,,,,,21228,80cc3ffc-56fc-4ebc-a08e-6758b7d4ac16
6.797092926000062,51.428823570000077,1254,university,,,,,,,,,,,,,,,,,,,,,,,21230,e3fc855a-6e59-48c9-b718-1d87983bc506
12.228917612000032,51.839697421000039,1255,university,Hochschule Anhalt,,,,,,,,,,,,,,,,,,,,,,21251,ba8f4463-8781-4771-904e-c47b931d14a9
8.682423915000072,49.862158924000028,1256,university,,,,,,,,,,,,,,,,,,,,,,,21258,b5d7b767-dba9-417a-8e8d-d0eec085cd9b
8.457313477000071,49.487332518000073,1257,university,A5,,,,,,,,,,,,,,,,,,,,,,21327,c2d6e084-427f-49d2-88fc-1e8b94138cde
13.341282375000048,50.920420333000038,1258,university,,,,,,,,,,,Silbermannstraße,2,09599,Freiberg,,,,,,,,de:Technische Universität Bergakademie Freiberg,21352,9f18c759-69c9-4832-ac75-bd7628ac8289
8.590328100000022,53.042649373000074,1259,university,Hanse-Wissenschaftskolleg,,,,,,,,,,Lehmkuhlenbusch,4,27753,Delmenhorst,,,,,,,,,21386,5165ed32-1828-44f3-a56c-c576dbe61003
14.801034250000043,50.891340789000026,1260,university,Haus Z IX,TU Dresden,,,,,,,,,Friedrich-Schneider-Straße,26,02763,Zittau,,,,,,,,,21397,b9cce8a7-d8b0-48f8-b2b7-a294846b8021
13.742530716000033,51.052828349000038,1261,university,Hochschule für Bildende Künste Dresden,,,,,,,,,,,,,,,,,,,,Q464752,de:Hochschule für Bildende Künste Dresden,21474,10135011-ef80-4667-9a6a-157cd8c36751
6.944349498000065,50.930286267000042,1262,university,Rheinische Fachhochschule e. V. - Weyerstraße,,,,,,,,,,Weyerstraße,39-47,50676,Köln,,,,,,,,,21509,a287872b-8dc0-4c1e-b0de-835c49b9e204
9.938332244000037,49.792519147000064,1263,university,Institut für Philosophie,Universität Würzburg,,,,,,,,,,,,,,,,,,,,,21552,ab919c1b-31cd-4775-bcf7-24a920409c62
8.943002460000059,48.457730843000036,1264,university,Hochschule für Forstwirtschaft Rottenburg,,,,,,,,,,,,,,,,,,,,Q1622175,,21603,bf32d31c-4c3f-473d-a7ca-93f7dd13a75f
9.656189600000062,48.697287840000058,1265,university,"Hochschule Esslingen, Standort Göppingen",,,,,,,,,,,,,,,,,,,,,de:Hochschule Esslingen,21649,50649be6-2a8a-447b-8c3c-5c3df4b23401
11.589436800000044,50.930163100000073,1266,university,Theologische Fakultät,Friedrich-Schiller-Universität Jena,,,,,,,,,Fürstengraben,6,07743,Jena,,,,,,,,,21673,eb42df1f-d9ec-4380-8366-a4d3c851eee5
11.014110993000031,49.599458402000039,1267,university,,,,,,,,,,,,,,,,,,,,,,,21712,1bd928f2-1c31-4c86-8cb2-64397f06349b
11.014710599000068,49.59995852000003,1268,university,Friedrich-Alexander-Universität Erlangen-Nürnberg,Friedrich-Alexander-Universität Erlangen-Nürnberg,,,,,,,,,,,,,,,,,,,Q40025,,21713,77a9f03b-6ffd-4703-a5b6-dc81fd0aa5ae
7.106301955000049,50.729657458000077,1269,university,,,,,,,,,,,Lennéstraße,25,53113,Bonn,,,,,,,,,21754,74078115-92e3-4e4a-b6ef-d2f322125b35
7.106431724000061,50.729560227000036,1270,university,,Universität Bonn,,,,,,,,,Lennéstraße,27,53113,Bonn,,,,,,,,,21755,7e3188c5-03c6-4dc4-aab8-048a948144d3
7.096780274000025,50.728160932000037,1271,university,Meinhard Heinze-Haus,Universität Bonn,,,,,,,,,Poppelsdorfer Allee,49,53115,Bonn,,,,,,,,,21756,bedb610f-9a14-4171-878c-371aebe92571
7.113544310000066,50.724579617000074,1272,university,Hörsaal der Universitäts-Kinderklinik,,,,,,,,,,Adenauerallee,119,53113,Bonn,,,,,,,,,21757,5413ec63-8c53-4806-84ae-b5cbb349516d
7.110531730000048,50.726483661000032,1273,university,Rheinisches Studienkolleg,Effer Badrakhan GbR,,,,,,,,,Adenauerallee,92,53113,Bonn,,,,,,,,,21758,068a112a-0a77-45db-b057-f2aea4abd4a2
8.230677297000057,50.080058286000053,1274,university,Hochschule RheinMain,,,,,,,,,,Bleichstraße,44,65183,Wiesbaden,,,,,,,,de:Hochschule RheinMain,21794,1188c08a-1094-451d-abf5-033739494f4e
6.960350519000031,50.948805366000045,1275,university,"FH für öffentliche Verwaltung NRW, Abteilung Köln",,,,,,,,,,,,,,,,,,,,,,21797,810ab024-590a-45fd-af25-07c1f3dc1cd7
7.601314297000044,51.967492847000074,1276,university,,,,,,,,,,,,,,,,,,,,,,,21840,3586e7cf-ffe3-4a87-8a6c-1429443cc74b
10.906740641000056,48.358519859000069,1277,university,Hochschule Augsburg,,,,,,,,,,,,,,,,,,,,,,21844,b6c86884-068c-44e6-bef2-249a97c7c145
8.285803013000077,51.356338833000052,1278,university,Fachhochschule Südwestfalen,,,,,,,,,,Jahnstraße,23,59872,,Fachhochschule Südwestfalen Meschede,,,,,,,,21851,9de15de5-d385-4172-b783-35908b868f77
8.681799276000049,50.582359176000068,1279,university,,,,,,,,,,,,,,,,,,,,,,,21861,46604b5c-56d9-4e13-99a7-a1de281e921e
11.009553428000061,49.46903371500008,1280,university,Technikum 1 / Neue Materialien (ZMP),,,,,,,,,,Dr.-Mack-Straße,81,90762,Fürth,,,,,,,,,21866,15a9913d-e2cf-4b1d-ac5b-d66c982237f6
7.831651900000054,48.008695609000029,1281,university,Studiendekanat der Medizinischen Fakultät,Albert-Ludwigs-Universität Freiburg,,,,,,,,,Elsässer Straße,2 M,79110,Freiburg im Breisgau,,,,,,,,,21926,67326dbd-dff8-4274-95b2-8c479c2492d8
6.935585655000068,50.926266032000058,1282,university,Biochemie/Aktivlabor,,,,,,,,,,Otto-Fischer-Straße,12,50674,Köln,,,,,,,,,21936,5d970f40-a73b-4198-8364-b233debdba21
6.934387522000065,50.927267895000057,1283,university,Geologie,,,,,,,,,,Zülpicher Straße,49,50674,Köln,,,,,,,,,21937,9e64b833-a446-47f9-8148-025227297a6b
6.934939985000028,50.926592440000036,1284,university,Geowissenschaften - Mineralogie,,,,,,,,,,Zülpicher Straße,49b,50674,Köln,,,,,,,,,21938,bc518aba-10c3-471e-8ece-422ffdd93047
7.941799150000065,47.990730856000027,1285,university,Universität Freiburg - Forstwissenschaftliches Institut,Universität Freiburg,,,,,,,,,,,,,,,,,,,,,21941,7a5f1e68-d144-4a24-b5a8-37c12e50fca4
9.948546972000031,51.560309289000031,1286,university,Max-Planck-Institut für Sonnensystemforschung,,,,,,,,,,Justus-von-Liebig-Weg,3,37077,Göttingen,,Weende,,,,,,,22009,78ed7e3e-571f-4ce6-b06c-98761078ba81
9.970322625000051,51.56234560200005,1287,university,Max-Planck-Institut für biophysikalische Chemie,,,,,,http://mpibpc.mpg.de/,,,,,,,,,,,,,,,,22010,335173f7-b5a3-4601-90e6-a2046be18c7f
8.344740710000053,49.633254589000046,1288,university,Gebäude K,,,,,,,,,,Brucknerstraße,12,67549,Worms,,,,,,,,,22022,2768eaac-587c-4b1f-abe2-a303c7659400
6.923315168000045,50.934209395000039,1289,university,Forschungsinstitut für Politische Wissenschaft und Europäisch,,,,,,,,,,Gottfried-Keller-Straße,6,50931,Köln,,,,,,,,,22040,3082cb43-5902-4711-9af3-b59ad10491f2
6.914164550000066,50.934636449000038,1290,university,Heilpädagogik / Universität zu Köln - Klosterstraße,,,,,,,,,,Klosterstraße,79b,50931,Köln,,,,,,,,,22045,d5109b07-ad78-4985-9a53-01f1513ec2fe
6.91385161900007,50.934479759000055,1291,university,Sozialpolitik/Wohnungsrecht Institut für Ostrecht,,,,,,,,,,Klosterstraße,79d,50931,Köln,,,,,,,,,22046,70966b35-984d-4248-ae50-f844a89784c2
8.880322224000054,50.760712264000063,1292,university,Landwirtschaftliche Lehr- und Forschungseinrichtung Rauischholzhausen,Justus-Liebig-Universität Gießen,,,,,,,,,Gutsweg,,35085,Ebsdorfergrund,,Rauischholzhausen,,,,,,,22070,8b091782-d530-4748-a175-fde267af45b1
8.344686570000022,49.63310776700007,1293,university,Gebäude K,,,,,,,,,,Brucknerstraße,10,67549,Worms,,,,,,,,,22079,ad86e9c5-8178-4a66-8ade-619763e0ff84
13.760879450000061,51.051447535000079,1294,university,,TU Dresden,,,,,,,,,Marschnerstraße,30,01307,Dresden,,,,,,,,,22188,f8890761-fc16-4c9e-ac2a-0b9ab396741f
9.969223797000041,49.780377615000077,1295,university,,,,,,,,,,,,,,,,,,,,,,,22215,70673e21-76d1-4c14-9012-599fd03662c4
11.18697590000005,48.891451672000073,1296,university,,,,,,,,,,,,,,,,,,,,,,,22216,0a74885e-73b3-4eb1-8b4a-8d2bc7f33246
7.599150155000075,51.972062103000042,1297,university,FB 7 / Verwaltung,Institut für Sportwissenschaft,,,,+49 251 83 3 22 92,https://sso.uni-muenster.de/Sportwissenschaft/,fssport@uni-muenster.de,,,Horstmarer Landweg,62b,48149,Münster,,,,,,,,,22226,360d1495-15be-4542-b362-d7e70de39e22
7.598947828000064,51.971237660000043,1298,university,Hochschulsport Münster (Hochschulsportbüro und Sporttouren),Westfälische Wilhelms-Universität Münster,,,,,,,,,Horstmarer Landweg,62,48149,Münster,,,,,,,,,22227,939aafcf-eb22-490a-9693-75b842b2d660
7.599109605000024,51.971111194000059,1299,university,Fachschaft Sport (IfL),Institut für Sportwissenschaft,,,,+49 251 83 3 22 92,http://www.fssport-muenster.de,,,,Horstmarer Landweg,62,48149,Münster,,,,,,,,,22228,9c06ddc7-402b-4de5-b672-acbf4af22017
11.187869507000073,48.890015357000038,1300,university,Geobau,,,,,,,,,,Ostenstraße,18,85072,Eichstätt,,,,,,,,,22281,6ad199da-9a8a-4281-979f-b920386b8cfb
8.42658018000003,49.004538328000081,1301,university,Hochschule für Musik Karlsruhe,Land Baden-Württemberg,public,,,,http://www.hfm-karlsruhe.de/hfm/,,,,,,,,,,,,,,Q448324,,22323,05bc72b0-febb-4c4a-846a-fb201118e592
7.60231452000005,51.970678809000049,1302,university,Institut für Musikpädagogik,,,,,,,,,,,,,,,,,,,,,,22366,a2c7ff0c-6a33-4524-8b97-bb6c7d6c84c2
6.933672375000071,50.923535832000027,1303,university,Organische und Theoretische Chemie,Universität zu Köln,,,,,,,,,Greinstraße,4,50939,Köln,,,,,,,,,22409,ecec0ebc-06da-4a97-bf4e-de665803375a
6.941300450000028,50.916869250000047,1304,university,Institut für Wirtschaftspolitik / Pohlighaus,,,,,,,,,,Pohligstraße,1,50969,Köln,,,,,,,,,22415,9d5429c5-b23a-45c3-8e5d-9c7c2c285b70
9.952088950000075,49.776058,1305,university,Oberer Neubergweg 10a,,,,,,,,,,Oberer Neubergweg,,97074,,,,,,,,,,22418,b00286a9-026f-4696-968f-779c189fc13d
8.037283750000029,52.309189078000031,1306,university,Hochschulgebäude OT,,,,,,,,,,Oldenburger Landstraße,64,49090,Osnabrück,,,,,,,,,22428,d98e1f55-c032-4d7e-aa09-1121b3590494
8.688077300000032,49.417652836000059,1307,university,"Universität Heidelberg, Astronomisches Rechen-Institut",,,,,,,,,,,,,,,,,,,,,,22446,d18ac775-aab7-4be1-9aac-1cb48f67261d
6.975884359000077,50.906481605000067,1308,university,Höhere Fachschule fürAugenoptik,,,,,,,,,,,,,,,,,,,,,,22511,9e42160a-5fd4-40fc-b93f-9b519cd45c55
11.580103406000035,48.153125742000043,1309,university,Akademie der Bildenden Künste München,,,,,,,,,,Akademiestraße,2-4,80799,,,,,,,,Q414052,,22553,db2ba89c-c093-440c-a45e-0050f39b4753
9.964634666000052,52.136750192000079,1310,university,Universität Hildesheim - Bühlercampus,Universität Hildesheim,,,,,,,,,,,,,,,,,,,,,22559,e4c24910-933c-4496-903f-98b2887da7f1
11.566993134000029,48.148440850000043,1311,university,Dieter-Thoma-Labor,,,,,,,,,,Arcisstraße,21,80333,München,,,,,,,,,22582,c3adcbe5-49ad-4d13-95f6-0b56f8567956
10.54541695000006,52.31384808100006,1312,university,TU Braunschweig - Campus Forschungsflughafen,,,,,,,,,,,,,,,,,,,,,,22602,6636bae0-2d08-45a6-bef8-a535d0d53c61
11.029124728000056,49.57963587900008,1313,university,Naturwissenschaftliche Fakultät,Friedrich-Alexander-Universität Erlangen-Nürnberg,,,,,,,,,,,,,,,,,,,,,22622,146a5d77-0eb4-4863-bbce-59c3f78e97c4
12.400632134000034,51.332860516000039,1314,university,,,,,,,,,,,,,,,,,,,,,,,22625,a70d40a2-a3f7-4ea9-a010-bddd38b9e35e
12.399725083000021,51.33259178000003,1315,university,,,,,,,,,,,,,,,,,,,,,,,22626,b3043b13-f641-4be2-8ad0-b09036ca6061
7.234935700000051,51.524420789000033,1316,university,,,,,,,,,,,,,,,,,,,,,,,22628,9a81b05d-3de6-4c25-904c-c48be4a48dba
9.788229705000049,48.80038326500005,1317,university,Hochschule für Gestaltung - Bahnhofplatz,,,,,,,,,,Bahnhofplatz,7,73525,Schwäbisch Gmünd,,,,,,,,,22651,55e66cd9-7dab-43d4-be1f-d0cf04b27ac1
10.004759648000061,53.540263111000058,1318,university,HafenCity Universität Hamburg,"Behörde für Wissenschaft, Forschung und Gleichstellung",,,,,,,,,,,,,,,,,,,Q1567759,de:HafenCity Universität Hamburg,22668,782a9275-c0b2-4c4d-be3c-13278d074cd7
11.568734445000075,50.918467914000075,1319,university,Ernst-Abbe-Hochschule Jena,,,,,+49 3641 205-0,https://www.eah-jena.de,info@fh-jena.de,,,Carl-Zeiss-Promenade,2,07745,Jena,,,,,,,Q1356982,de:Ernst-Abbe-Hochschule Jena,22694,c2917de3-ecd7-47a0-8c7b-691cf2d62dc0
13.375202630000047,54.094512456000075,1320,university,Universität Greifswald,,,,,,,,,,,,,,,,,,,,Q165528,de:Universität Greifswald,22739,40c93fe1-3145-4860-aec5-fc9c8ce838b8
13.357689694000044,52.45184778600003,1321,university,"FB Biologie, Chemie, Pharmazie",Freie Universität Berlin,,,,,,,,,Kelchstraße,31,12169,Berlin,,Steglitz,,,,,,,22761,82e1dc32-05d0-4991-9b42-6e2ee039eece
9.163332571000069,53.106888457000082,1322,university,"Hochschule für Künste im Sozialen HKS, Ottersberg",Hochschulgesellschaft für Künste im Sozialen - gemeinnützige GmbH,,,,,,,,,Große Straße,107,28870,Ottersberg,,,,,,,,,22777,9b161074-e543-471b-a2d1-347f5ee7148b
13.116667132000032,52.38911377200003,1323,university,Filmuniversität Babelsberg „Konrad Wolf“,,,,,,,,,,Marlene-Dietrich-Allee,11,14482,Potsdam,,Babelsberg,,,,,Q1550192,de:Filmuniversität Babelsberg,22854,1f64836a-fefd-4aa4-a137-2c17780692a8
11.190172625000059,48.888574716000051,1324,university,Katholische Universität Eichstätt-Ingolstadt,,,,,,,,,,,,,,,,,,,,Q315161,,22862,0705021d-a920-4d4f-a702-2fe8d4c3d861
6.926942876000055,51.527879979000033,1325,university,Hochschule Ruhr West (Campus Bottrop),Hochschule Ruhr West,,,,,https://www.hochschule-ruhr-west.de/schnelleinstieg/kontakt/,,,,,,,,,,,,,,,de:Hochschule Ruhr West,22963,6d4d1a43-10f3-4e78-94b3-284595f5d35c
7.143034961000069,50.696697905000065,1326,university,FernUniversität in Hagen - Regionalzentrum Bonn,FernUniversität in Hagen,,,,,,,,,Gotenstraße,161,53175,Bonn,,,,,,,,,23095,8b826f9c-8e5b-4471-8023-d1b42b502dcd
13.306551988000024,52.459405933000028,1327,university,"FB Biologie, Chemie, Pharmazie",Freie Universität Berlin,,,,,,,,,Königin-Luise-Straße,1/3,14195,Berlin,,Steglitz,,,,,,,23104,781ee49c-b885-4be1-8a7b-437e81208f53
6.960335727000029,50.932741741000029,1328,university,Kunsthochschule für Medien - Große Witschgasse,Kunsthochschule für Medien - Große Witschgasse,,,,,,,,,,,,,,,,,,,,,23150,2db39c31-3e07-4f9a-a5d9-5805f1e9e241
14.804241283000067,50.896586006000064,1329,university,IHI Zittau (IHI),,,,,,,,,,Brunnenstraße,7,02763,Zittau,,,,,,,,,23162,4967a193-2aad-4923-bd9f-cad02e424570
7.60835183100005,51.247138820000032,1330,university,Werkzeugbau-Institut Südwestfalen GmbH,,,,,,,,,,Freisenbergstraße,19,58513,Lüdenscheid,,,,,,,,,23174,812484b0-4c81-4181-8b9c-5aa207ac4e95
11.459152097000072,48.11088502900003,1331,university,Biomedizinisches Zentrum der LMU,Ludwig-Maximilians-Universität,,,,,,,,,,,,,,,,,,,,,23226,7a31fbbf-3a09-4efe-9883-d66361ab88d1
11.459132250000039,48.108971131000033,1332,university,Fakultät für Biologie der LMU,Ludwig-Maximilians-Universität,,,,,,,,,,,,,,,,,,,,,23227,ebccacb8-b9e8-4482-8a96-a9c2fcf2b631
8.651138450000076,50.119086491000076,1333,university,Goethe Universität - Campus Bockenheim,,,,,,,,,,,,,,,,,,,,,,23262,402b5175-c5a4-49d9-ae3c-baf37478e239
14.800482234000071,50.891187622000075,1334,university,Gerätehaus,TU Dresden,,,,,,,,,Friedrich-Schneider-Straße,26,02763,Zittau,,,,,,,,,23304,1fed7341-0594-4257-94e4-4dc489cf2f4a
14.801031092000073,50.890916082000047,1335,university,Gewächshaus,TU Dresden,,,,,,,,,Friedrich-Schneider-Straße,26,02763,Zittau,,,,,,,,,23305,ebfb6cc7-5330-48d5-95dc-99363159b826
14.800824214000045,50.890967818000036,1336,university,Messhaus,,,,,,,,,,Friedrich-Schneider-Straße,26,02763,Zittau,,,,,,,,,23306,e9e15335-e251-4387-9c90-6fc3decf1981
