X,Y,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID
12.339130700000055,52.53263219300004,2015,Wohn- und Pflegezentrum Havelland GmbH,nursing_home,,,,,,,,,,,Heimstraße,16,14727,Premnitz,,,,,,,,,,,,,,,,14453,9ebc62a2-d531-457f-b6e6-c1d3e43065e6
9.643339200000071,48.233540947000051,2016,St. Anna,nursing_home,,,,,,,,,,,Badstubenweg,7,89597,Munderkingen,,,,,,,,,,,,,,,,14461,2f35b424-6706-42b3-97f8-0203c602553e
11.872463050000022,48.698203364000051,2017,Magdalenum,nursing_home,,,Heinz Vossmann,,,,,,,,Am Schulberg,4,84094,Elsendorf,,,,,,,,,,,,,,,,14462,95848f38-e596-4317-b13f-46b489e4790f
8.532793053000034,49.408823667000036,2018,B+O Seniorenzentrum,nursing_home,,,,,,,,,,,Mannheimer Landstraße,25,68782,Brühl,,,,,,,,,,,,,,,,14475,da700c97-bcd7-4184-96ce-3bfa72b838a5
12.159369075000029,49.709927771000082,2019,Seniorenwohnheim Löffler,nursing_home,,,,,,,,,,,Wagnerstraße,20,92665,Altenstadt a.d. Waldnaab,Seniorenwohnheim Löffler,,,,,,,,,,,,,,,14477,0a84668e-c1c5-40ea-9146-4ab63b174439
9.791732500000023,52.157437482000034,2020,Integra Seniorenpflegezentrum,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14498,1e765a2f-77b7-4c07-a22c-b3b82c74566f
10.986553513000047,51.854387905000067,2021,"""Haus am Goldbach"" Wohn- und Therapiezentrum für Menschen mit Prader-Willi-Syndrom",nursing_home,,,Internationalen Bildungs- und Sozialwerk e.V.,,,,,,,,Bahnhofstraße,5a,38895,Halberstadt,,Langenstein,,,,,,,,,,,,,,14526,3b361631-2075-401c-a54d-9a21ce8132cc
8.742135450000035,48.913684270000033,2022,Altenpflegeheim Schauinsland,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14544,a0969568-ad7a-4471-91cc-d9704a172d96
12.637009996000074,47.794638366000072,2023,Alten- und Pflegeheim Marienheim-Eisenärzt,nursing_home,,,Ordensgemeinschaft der »Armen Franziskanerinnen von der Heiligen Familie zu Mallersdorf«,,,,,,,,Dorfstraße,64,83313,Siegsdorf,,,,,,,,,,,,,,,,14549,008c088d-1cc6-4ba7-b19f-7d1867e44398
6.608110315000033,51.674771619000069,2024,Senioreneinrichtung St. Lukas,nursing_home,,,,,,,,,,,Springendahlstraße,6,46483,Wesel,,,,,,,,,,,,,,,,14614,83d644f8-2b38-4ff4-a2cc-59e8466cb231
7.779965384000036,51.476130947000058,2025,Altenwohnheim Schmallenbachhaus,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14620,d70bf220-75f5-4b15-b8aa-ab553344d18d
6.959066,50.987929010000073,2026,Sankt Katharina (Senioreneinrichtung),nursing_home,,,,,,,,,,,Feldgärtenstraße,109,50735,Köln,,,,,,,,,,,,,,,,14636,1310ac4b-92a7-41cb-8c5b-869d38696eb7
7.725030075000063,51.497190382000042,2027,Haus Lore,nursing_home,,,,,,,,,,,Kleibusch,10,58730,Fröndenberg/Ruhr,,,,,,,,,,,,,,,,14640,1a3d1ee2-e81f-4593-bafa-4894cb1c97af
9.18592446100007,48.829709207000064,2028,Else-Heydtlauf-Stiftung,nursing_home,,,Wohlfahrtswerk für Baden-Württemberg,,,,,,,,Mönchsbergstraße,115,70435,Stuttgart,,,,,,,,,,,,,,,,14646,199bc64b-94f4-480c-8109-e3c482709055
9.186266300000057,48.829463628000042,2029,Else-Heydtlauf-Stiftung,nursing_home,,,Wohlfahrtswerk für Baden-Württemberg,,,,,,,,Mönchsbergstraße,111,70435,Stuttgart,,,,,,,,,,,,,,,,14647,5319bc6f-ba16-4e4f-b30e-d8d8fd7acf3c
7.276075350000042,49.315477960000067,2030,Seniorenzentrum Kirkel Limbach,nursing_home,,,,,,,,,,,Kirchenstraße,11,66459,Kirkel,,,,,,,,,,,,,,,,14652,8259fb31-980b-4a1c-99d7-4bf2ffbf0185
11.626807100000065,50.932274500000062,2031,Seniorenzentrum Gertrud Schäfer Haus,nursing_home,,,,,,,,,,,Löbichauer Straße,71,07749,Jena,,,,,,,,,,,,,,,,14656,26e4d161-4e3f-4190-ac3d-9a9d55ba4ffb
10.784031692000042,50.338899330000061,2032,Senioren-Residenz Löwenquell,nursing_home,,,,,,,,,,,Max-Roesler-Straße,7,96476,Bad Rodach,,,,,,,,,,,,,,,,14665,ac1d530e-9b7e-4f5c-90d8-851ca75a502f
14.646627700000067,51.743471146000047,2033,Residenz Rosenstadt,nursing_home,,,Volksoldarität,,,,,,,,Amtstraße,1,03149,Forst (Lausitz),,,,,,,,,,,,,,,,14666,f05a55c5-3750-45e2-9dcb-a7c861ed5d5d
6.549350700000048,51.005631450000067,2034,Seniorenzentrum Stiftung Hambloch,nursing_home,,,Caritas,,,,,,,,St.-Rochus-Straße,11,50181,Bedburg,,Königshoven,,,,,,,,,,,,,,14675,80d28792-a9e3-4c92-85d9-7faaa71487e2
10.654202375000068,51.107198897000046,2035,Caritas Altenzentrum St. Josef,nursing_home,,,,,,,,,,,Tonnaer Straße,9-11,99947,Bad Langensalza,,,,,,,,,,,,,,,,14693,e90bfc64-3170-4b35-8be4-12e42816af1c
10.351664694000021,51.657903813000075,2036,Villa Juesheide,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14696,3f8a068f-08f6-4650-8127-4f24075e4edc
7.655293,47.587088157000039,2037,Alters- und Pflegeheim Haus zum Wendelin,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14722,71434586-6146-44f2-8e26-e4767e9e8ec6
11.846336050000048,52.275458440000079,2038,Altenhilfezentrum,nursing_home,,,Cornelius-Werk Diakonische Dienste gGmbH,,,,,,,,Marienweg,4b,39288,Burg,,,,,,,,,,,,,yes,,,14731,2c2261c4-2b2b-4df8-8c29-7626cffa8bae
9.845358042000043,52.990038664000053,2039,Lebenshilfe Soltau e. V.,nursing_home,,,,,,,,,,,Winsener Straße,21,29614,Soltau,,,,,,,,,,,,,,,,14758,9e3ab5f8-fab2-42ef-b8da-6468ccce7c56
9.327340700000036,48.636884234000036,2040,Alten- und Pflegeheim Dr.-Vöhringer-Heim,nursing_home,,,,,,,,,,,Schloßweg,11,72622,Nürtingen,,,,,,,,,,,,,,,,14759,65b9ad8b-4b75-4883-bcce-0b670f2be05e
6.784675150000055,51.521968323000067,2041,ASB Seniorenzentrum,nursing_home,,,,,,,,,,,Holtener Mühlenweg,13,46147,Oberhausen,,,,,,,,,,,,,,,,14802,2a7e465e-ab18-4026-82e3-6651604ccfe4
11.576385725000023,47.677747224000029,2042,Pflegeheim Lenggries,nursing_home,,,,,,,,,,,Karwendelstraße,28b,83661,Lenggries,,,,,,,,,,,,,,,,14834,f0019c70-d398-4c24-a362-b78a5160f6b2
11.469296375000056,47.878488084000026,2043,Haus Gartenberg,nursing_home,,,,,,,,,,,Schlesische Straße,6-8,82538,Geretsried,,,,,,,,,,,,,,,,14836,93ec21dc-0147-4a57-a6a4-b661414923b8
6.944384348000028,50.985919653000053,2044,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14839,81335983-af51-4b82-9ad9-09065e2bc545
6.943974437000065,50.985833113000069,2045,,nursing_home,,,,,,,,,,,Jesuitengasse,108,50737,Köln,,,,,,,,,,,,,,,,14840,1c9dfcd6-9452-4012-ba95-fe960bec2ec6
6.945435700000075,50.986087946000055,2046,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14841,dd224f59-0b56-4371-8487-366a192eed2e
9.562688488000049,49.34331988200006,2047,Seniorenzentrum Schöntal,nursing_home,,,,,,,,,,,Schulweg,15,74214,Schöntal,,Westernhausen,,,,,,,,,,,,,,14862,fdabc520-5e75-4062-83cc-2389b6edfbeb
11.219569318000026,52.026715979000073,2048,Kardinal-Jäger-Haus,nursing_home,,,Caritas-Trägergesellschaft St. Mauritius gGmbH,,+49 3949 9270,http://www.ctm-magdeburg.de/unsereeinrichtungen/altenhilfe/oschersleben/oschersleben,oschersleben@ctm-magdeburg.de,+49 3949 927222,,,Waisenhausstraße,5,39387,Oschersleben,,,,,,,,,,,,,,,,14872,b3c008f7-8358-4d70-8984-b8494514b5b3
9.451676550000059,53.599194533000059,2049,Pflegewohnanlage Katharinenhof am Schwarzen Berg,nursing_home,,,,,,,,,,,Schützenstraße,14,21682,Stade,,,,,,,,,,,,,,,,14881,5aaf7d63-2b6f-4b71-a418-c5ba5ae4cb2f
9.500090384000032,50.626874610000073,2050,Haus Waldeck,nursing_home,,,,,,,,,,,Bahnhofstraße,9,36364,Bad Salzschlirf,,,,,,,,,,,,,,,,14889,2464191f-0bf5-4196-9c2a-021739ce9094
6.650436900000045,49.402355861000046,2051,St. Barbara,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14895,665275ee-0b5f-4aa8-9906-860830186284
8.144204525000021,51.654337776000034,2052,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14896,a8be2350-5bae-48e0-9983-9d8c8638200f
7.022343746000047,50.902394528000059,2053,Salenium,nursing_home,,,,,,,,,,,Hans-Kalscheuer-Straße,8a,51149,Köln,,,,,,,,,,,,,,,,14900,d6c2a051-c740-4997-9a4c-02f65c4e487f
7.04574191200004,51.567044288000034,2054,Kurzzeitpflege am Rungenberg,nursing_home,,,APM-Altenpflege Mifeld GmbH,,+49 209 389870,http://kurzzeitpflege-mikfeld.de/,,,,,Horster Straße,160a,45897,Gelsenkirchen,,,,,,,,,,,,,,,,14905,c8f3d35b-daff-4843-bef2-649fb2491059
8.741719100000068,48.913043462000076,2055,Altenpflegeheim Schauinsland,nursing_home,,,,,,,,,,,Luginsland,37,75181,Pforzheim,,Eutingen,,,,,,,,,,,,,,14911,6bf483d7-a502-4baa-b7aa-19510a53e6ca
11.966797301000042,51.440431757000056,2056,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14927,f835b811-2b6b-427d-b54a-faf6166ba59b
11.96838940400005,51.439394723000078,2057,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14928,7ca2dbde-294d-40ac-9fd3-fb915a33ab5b
12.510453727000026,48.363339468000049,2058,Sankt Josef,nursing_home,,,,,,,,,,,Hörberinger Straße,9,84494,Neumarkt-Sankt Veit,,,,,,,,,,,,,,,,14937,b24c35b9-60c7-4073-a393-e7355610862e
8.935134323000057,51.714740293000034,2059,Altenpflegeheim Füllenhof,nursing_home,,,,,+49 5255 98550,,,,,,Brokstraße,14,33184,Altenbeken,,Schwaney,,,,,,,,,,,,,,14951,56018165-7f5e-43f1-9bf0-6a2d0fb1a08c
8.666261946000077,53.167804859000057,2060,Stiftungsdorf Blumenkamp,nursing_home,,,Bremer Heimstiftung,,,,,,,,Billungstraße,21,,,,,,,,,,,,,,,,,,14997,48f6c3ec-8a0d-4405-bd73-8412f2c8608e
9.650594900000044,52.803473,2061,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15002,0d4288ff-ede0-4fb4-9ac8-609d73ee2b16
8.597365500000024,51.665145402000064,2062,Seniorenwohnheim,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15005,fc69c726-c2e2-4a23-8a36-ad5608ad0988
9.853431156000056,52.235522736000064,2063,Altenzentrum Heilig Geist,nursing_home,,,,,,,,,,,Burgstraße,12,,Sarstedt,,,,,,,,,,,,,,,,15013,d833f09d-e659-41a3-88ce-e8d5e7e4004e
8.584614462000047,53.21630321300006,2064,ProSeWo Haus Schwanewede,nursing_home,,,,,,,,,,,Blumenthaler Straße,80,28790,,,,,,,,,,,,,,,,,15015,a44060d7-714a-4d21-8375-31e2a92981d6
6.977004320000049,51.568032077000055,2065,,nursing_home,,,Eduard-Michelis-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,15017,df90a3bb-99dc-4035-92d6-84cd37df5a83
6.976616859000046,51.568410612000037,2066,,nursing_home,,,Eduard-Michelis-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,15018,17df44eb-9a67-4221-b1fc-bc69627bbfa1
6.97669989000002,51.567978955000058,2067,,nursing_home,,,Eduard-Michelis-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,15019,770ef6e4-2584-4571-ac76-d10fe0389845
6.952778419000026,50.970758489000048,2068,Seniorenresidenz Christian Runkel (Senioreneinrichtung),nursing_home,,,,,,,,,,,Neusser Straße,406,50733,Köln,,,,,,,,,,,,,,,,15021,de322117-6f43-41c4-86d5-cf13ffba7ec6
8.026680400000032,51.799824228000034,2069,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15042,4ad0393d-e53c-4b90-b207-d846753b1ce2
10.240452474000051,53.664744978000044,2070,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15051,c64dcb8d-04c2-4d23-ac86-240112e61826
8.882746788000077,53.072171883000067,2071,Caritas-Altenpflegeheim St. Laurentius,nursing_home,,,Caritas,,,,,,,,Stellichter Straße,8,28329,Bremen,,,,,,,,,,,,,,,,15067,a87c33cf-9820-441c-b40e-d3b4ae4a35bf
8.845645814000022,53.097943952000037,2072,Haus Sparer Dank,nursing_home,,,AWO Bremen,,,,,,,,Kulenkampffallee,142a,28213,Bremen,,,,,,,,,,,,,,,,15068,4ac1eac7-0267-41ab-9c6f-f157e6aeb4a5
13.875686796000025,51.942077384000072,2073,K & S Seniorenresidenz Lübben,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15085,00edf17b-cca4-466f-9add-b4badbfc96c3
13.875815901000067,51.941671955000061,2074,K & S Seniorenresidenz Lübben,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15086,7e498db6-afdc-4620-b124-3d43c7e465ae
13.875420834000067,51.941919539000082,2075,K & S Seniorenresidenz Lübben,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15087,2a991df1-4828-42f9-bc96-2211ebf95424
8.958061875000055,53.062420786000075,2076,Egestorff-Stiftung,nursing_home,,,,,,,,,,,Stiftungsweg,2,28325,Bremen,,,,,,,,,,,,,,,de:Egestorff-Stiftung,15108,91a7f2a0-b366-4997-b7fe-db45076f4eb0
8.887779633000036,53.057148864000055,2077,Stiftungsdorf Hemelingen,nursing_home,,,,,,,,,,,Diedrich-Wilkens-Straße,18,28309,Bremen,,,,,,,,,,,,,,,,15110,f2b0fef6-5385-4c3e-97db-7969e7fc627b
6.697979450000048,51.157809953000026,2078,,nursing_home,,,,,,,,,,,Gohrer Straße,34,41466,Neuss,,,,,,,,,,,,,,,,15118,6ad537b5-6d5c-4791-afe8-21b51909ed26
7.022428088000026,51.005845201000056,2079,Herz-Jesu-Stift (Senioreneinrichtung),nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15133,27552f83-10c4-452b-a1cb-516ec5e71a20
12.389487694000024,50.485502164000081,2080,Seniorenpflegeheim Anne-Katrin Frank,nursing_home,,,,,,,,,,,Bahnhofstraße,6,,,,,,,,,,,,,,,,,,15140,75c4bc4d-816d-4292-878d-d1f822260a30
12.389444106000042,50.485314807000066,2081,Seniorenpflegeheim Anne-Katrin Frank,nursing_home,,,,,,,,,,,Bahnhofstraße,4,,,,,,,,,,,,,,,,,,15141,6c9e0c6d-7679-4d40-9216-b88cb292e223
6.954693289000033,50.943255872000066,2082,Residenz am Dom,nursing_home,,,,,,,,,,,An den Dominikanern,6,50668,Köln,,,,,,,,,,,,,,,,15144,1c14f54c-0cc4-423a-bd47-66389bb0a4d3
7.011575791000041,50.961626185000057,2083,Altenzentrum St. Josef-Elisabeth (Senioreneinrichtung),nursing_home,,,,,,,,,,,Elisabeth-Breuer-Straße,63,51065,Köln,,,,,,,,,,,,,,,,15151,8e511ea9-368d-446e-b7ae-93bc3aa384c9
8.856677700000034,48.762348359000043,2084,,nursing_home,,,,,,,,,,,Riquewihrstraße,3,,,,,,,,,,,,,,,,,,15187,6582d06a-ec52-4f3b-95c2-c38b855a2e38
8.624102925000045,53.177563285000076,2085,Senioreneinrichtung Zollstraße GmbH,nursing_home,,,,,,,,,,,Aumunder Feldstraße,2,28757,Bremen,,,,,,,,,,,,,,,,15195,00323b8a-5f9d-4ddc-b447-2401c6cca7eb
9.027291665000064,53.074428917000034,2086,Haus Hasch,nursing_home,,,Seniorenpflegeheim Haus Hasch GmbH,,,,,,,,Bischofsweg,21-25,28876,Oyten,,,,,,,,,,,,,,,,15200,9441b9fa-4c04-439e-99fa-7adcd0ea0654
9.397371416000055,52.595551920000048,2087,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15256,9fa82ab0-165b-4ec3-a760-fc9fa98f2b20
9.396793360000061,52.595344935000071,2088,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15257,887b990c-e5c3-4f71-9848-17f47c229e26
9.396830402000035,52.595539090000045,2089,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15258,d44858e5-8c75-4bad-9ab2-a71031cfd3df
6.972849150000059,49.573503677000076,2090,Haus Petersberg,nursing_home,,,,,,,,,,,In der Meß,32,66620,Nonnweiler,,,,,,,,,,,,,,,,15259,9b2b2e6b-509e-45a6-a479-a4c9128166d6
12.206407500000068,54.075056793000044,2091,,nursing_home,,,,,,,,,,,Am Campus,2,18184,Roggentin,,,,,,,,,,,,,,,,15278,f953932e-4bbb-4dd2-969f-5ccd22044348
9.162174141000037,48.787811622000049,2092,Regine-Köhler-Heim,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15284,b3578b12-db9b-4a11-9225-497a8c29b975
8.953086849000044,53.060555222000062,2093,Haus der Blinden,nursing_home,,,,,,,,,,,Am Hahnenkamp,6c,,,,,,,,,,,,,,,,,,15300,09bd2b27-2286-4b5d-be2e-dd1ad5bb0950
9.554434250000043,51.624645591000046,2094,Evangelisches Altenhilfezentrum,nursing_home,,,,,,,,,,,Brauhausstraße,5,34399,Wesertal,,,,,,,,,,,,,,,,15329,297907a3-45a3-4b8f-b415-5c7a8c846ff1
8.766422563000049,50.779705321000051,2095,Diakoniestation Cappel,nursing_home,,,,,,,,,,,Zur Aue,4,35043,Marburg,,Cappel,,,,,,,,,,,,,,15335,1c983b00-4b54-43da-8599-16c5e9a1603a
7.05918732400005,50.935668329000066,2096,Deutschordens-Wohnstift (Senioreneinrichtung),nursing_home,,,,,,,,,,,Straßburger Platz,2,51109,Köln,,,,,,,,,,,,,,,,15368,3ae3e434-785f-4f9d-807d-fc49fe29240d
6.433971976000066,51.494471733000069,2097,Sankt-Antonius-Haus,nursing_home,,,,,,,,,,,Büllenstraße,1,47661,Issum,,,,,,,,,,,,,,,,15384,7328935f-1c97-4f71-989e-36f3419d9862
8.722360450000053,51.667227713000045,2098,Wohnen am Park,nursing_home,,,caritas,,,,,,,,Am Hartmannshof,2,33178,Borchen,,,,,,,,,,,,,,,,15405,b1a05fa6-23c1-417f-9e69-6f88e204bbfa
8.902635562000057,53.147721058000059,2099,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15406,854e6b3d-e909-4b58-bd85-34176058328b
13.48511837500007,52.465774939000028,2100,Domicil Seniorenpflegeheim,nursing_home,,,,,,,,,,,Mörikestraße,7,12437,Berlin,,,,,,,,,,,,,,,,15420,b6004008-bca7-4979-a549-5cdde8503b75
6.589297330000022,49.341861006000045,2101,St. Antonius-Haus,nursing_home,,,,,,,,,,,Neunkircher Straße,71,66780,Rehlingen-Siersburg,,,,,,,,,,,,,,,,15457,65709ce6-6603-40f0-b779-8a47e9b0de36
13.589785600000027,52.676599085000078,2102,Ansgar Wohnstift,nursing_home,,,,,,,,,,,Breitscheidstraße,28,16321,Bernau bei Berlin,,,,,,,,,,,,,,,,15460,75659566-c1aa-4d1d-96cc-b5102831b98c
10.946510700000033,51.230816392000065,2103,Seniorenzentrum „Am Waidhof“,nursing_home,,,novalis,,,,,,,,Am Waidhof,1,99718,Greußen,,,,,,,,,,,,,,,,15463,8a3575f9-2316-4531-be1e-e822c92b7a6e
8.347491750000074,49.033508400000073,2104,"AWO Seniorenzentrum Knielingen, Pflegeheim",nursing_home,,,AWO Karlsruhe gemeinnützige GmbH,,,,,,,,Sudetenstraße,45,76187,Karlsruhe,,,,,,,,,,,,,,,,15470,b1683c89-ead8-416a-9f90-c9499841406c
6.483767071000045,51.614784387000043,2105,,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15478,1d858554-0f4f-421d-ad17-a6d2520ee37c
12.981226212000024,51.977167543000064,2106,Fläminghaus,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15490,dd505c71-0020-4ce2-af9b-41d3b8e767c5
12.981538700000044,51.977385800000036,2107,Fläminghaus,nursing_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15491,34d2e183-b74b-4689-bbf3-9220c9a775c7
12.981403200000045,51.977291150000042,2108,Fläminghaus,nursing_home,,,,,,,,,,,Dorfstraße,15a,14913,Niedergörsdorf,,Niedergörsdorf,,,,,,,,,,,,,,15492,f4d7b3a4-e89d-49a3-93a6-2c031c47429b
7.276825572000064,51.823333996000031,2109,Heilig-Geist-Stift,nursing_home,,,,,,,,,,,Mühlenweg,38,48249,Dülmen,,,,,,,,,,,,,,,,15502,d8a938c2-330a-4f3c-924f-2fb2f357c7c8
7.272944700000039,51.82585560900003,2110,Seniorenzentrum Haus am Park,nursing_home,,,,,,,,,,,Halterner Straße,59,48249,Dülmen,,,,,,,,,,,,,,,,15507,7e6ff560-f288-43d9-8402-3af21b02cd85
6.621537975000024,50.488171905000058,2111,Pflegezentrum St. Hermann-Josef,nursing_home,,,MARIENBORN gGmbH,,,,,,,,Höhenweg,2-6,53947,Nettersheim,,,,,,,,,,,,,,,,15508,0cb79a93-9487-48ac-8abc-1779afa5741a
7.864129400000024,51.042583104000073,2112,Service-Wohnen im WohnGut Osterseifen,nursing_home,,,WohnGut GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,15536,38e4efd3-f457-4250-a15f-858576eed0d1
10.137332350000065,48.957937371000071,2113,Seniorenstift Schönbornhaus,nursing_home,,,,,,,,,,,Schönbornweg,23,73479,Ellwangen (Jagst),,,,,,,,,,,,,,,,15562,30f810a4-a770-46f7-a581-94bd6e6dde63
8.87443356700004,53.099682792000067,2114,,nursing_home,,,,,,,,,,,Brucknerstraße,15,28359,Bremen,,,,,,,,,,,,,yes,,,15624,874019da-26b1-4b64-bb38-1abe139f7784
8.883271024000067,53.08964886900003,2115,Stiftungsresidenz Marcusallee,nursing_home,,,Bremer Heimstiftung,,,,,,,,Marcusallee,39,28359,Bremen,,,,,,,,,,,,,,,,15626,2ff3cd7c-9b4d-413b-8f68-f7914bac585b
11.96994522500006,51.435367853000059,2116,Seniorenzentrum Elsteraue,nursing_home,,,Arbeiter-Samariter-Bund,,,,,,,,Joachimstalerstraße,19a,06132,Halle (Saale),,,,,,,,,,,,,,,,15627,3491c4c8-bf9f-4d0a-b8cd-c0721346390f
9.210513985000034,48.795141088000037,2117,Parkheim Berg,nursing_home,,,,,,,,,,,Ottostraße,10,70190,Stuttgart,,,,,,,,,,,,,,,,15657,95799c3f-de1b-4880-b0a7-14fad35a1bb9
7.035258365000061,50.971694605000039,2118,Altenzentrum St. Anno,nursing_home,,,,,,,,,,,Piccoloministraße,291b,51067,Köln,,,,,,,,,,,,,,,,15662,0d0f00b3-381e-4898-9992-e098e1077962
7.034219117000021,50.971510367000064,2119,,nursing_home,,,,,,,,,,,Piccoloministraße,291,51067,Köln,,,,,,,,,,,,,,,,15663,3a1461fb-84c1-4d5b-a8d7-2ffce72af1ee
9.634852100000046,53.925653983000075,2120,Haus Arcadia,nursing_home,,,Pflegebetriebe Kuhrcke,,,,,,,,Kirchenstraße,28,25597,Breitenberg,,,,,,,,,,,,,,,,15671,12a8a048-b70a-4690-b949-1886d5574886
